ID,VENUE_NUMBER,SERVICE_ID,TYPE,PHRASE,WEIGHT,FOR_DAY,FULL_TEXT
25440514,171222,57156,CRG,gym,0,"2022-06-14 18:02:54","done esta el gym"
25440513,171222,57155,CRG,spa,0,"2022-06-14 17:49:56","spa location"
25440512,171222,57155,CRG,location,0,"2022-06-14 17:49:56","spa location"
25440511,171613,57149,CRG,wifi,0,"2022-06-14 15:03:07",Wifi
25440510,171532,57144,CRG,spa,0,"2022-06-14 12:33:53",Spa
25440509,171532,57142,CRG,"room service",0,"2022-06-14 12:24:30","Room service"
25440508,521,57135,CRG,"bottle service",0,"2022-06-14 05:51:15","Bottle service"
25440507,521,57134,CRG,"cover charge",0,"2022-06-14 05:50:28","Cover charges"
25440506,171557,57131,CRG,"not working",0,"2022-06-14 04:05:41","My tvs are not working"
25440505,171622,57130,CRG,breakfast,0,"2022-06-14 03:12:10","What time does breakfast end?"
25440504,171622,57130,CRG,"hours of operation",0,"2022-06-14 03:12:10","What time does breakfast end?"
25440503,171622,57129,CRG,"check out",0,"2022-06-14 03:11:40","What time is checkout?"
25440502,171622,57129,CRG,"hours of operation",0,"2022-06-14 03:11:40","What time is checkout?"
25440501,171688,57122,CRG,"room service",0,"2022-06-14 02:15:02","room service"
25440500,171615,57116,CRG,wifi,0,"2022-06-14 01:43:18","We are in 234. What is WiFi? And password?"
25440499,171615,57116,CRG,wifi,0,"2022-06-14 01:43:18","We are in 234. What is WiFi? And password?"
25440498,171633,57112,CRG,"room service",0,"2022-06-14 01:13:42","Hola! Me podrías compartir el menú del room service?"
25440497,171644,57110,CRG,"body wash",0,"2022-06-14 01:04:25","Do you have hand soap and lotion? If you do I need both no soap in room"
25440496,171615,57101,CRG,wifi,0,"2022-06-13 23:09:39",WiFi
25440495,171637,57092,CRG,Check-in,0,"2022-06-13 22:19:33","Can you send me the check in information"
25440494,171483,57084,CRG,"table & Chair",0,"2022-06-13 21:28:40","Hello, could I request a send chair for our patio?"
25440493,171667,57081,CRG,amenities,0,"2022-06-13 21:09:10",Amenities
25440492,171649,57076,CRG,"Ice machine",0,"2022-06-13 20:55:03","Do we have an ice machine?"
25440491,171637,57064,CRG,spa,0,"2022-06-13 20:11:13","El mini bar y todo lo demas esta incluido como puedo reservar el spa"
25440490,171637,57064,CRG,bar,0,"2022-06-13 20:11:13","El mini bar y todo lo demas esta incluido como puedo reservar el spa"
25440489,171649,57059,CRG,wifi,0,"2022-06-13 19:41:04",Wi-Fi
25440488,171572,57048,CRG,phone,0,"2022-06-13 18:45:18","Can you send me the phone please"
25440487,171222,57036,CRG,"room service",0,"2022-06-13 18:32:17","room service"
25440486,171222,57034,CRG,"room service",0,"2022-06-13 18:31:51","room service"
25440485,171637,57025,CRG,"shuttle service",0,"2022-06-13 17:00:20","Hi, do you guys offer free shuttle service from the airport?"
25440484,171613,57017,CRG,"cover charge",0,"2022-06-13 14:33:58","I can't get in my room locked out left key."
25440483,171651,57016,CRG,"check out",0,"2022-06-13 14:09:57","Check out"
25440482,171480,57012,CRG,Check-in,0,"2022-06-13 13:45:40","I'm not checking in"
25440481,171480,57011,CRG,Check-in,0,"2022-06-13 13:45:20","Hello. I didn't check in"
25440480,171681,57005,CRG,"check out",0,"2022-06-13 12:59:53","What time is check out"
25440479,171681,57005,CRG,"hours of operation",0,"2022-06-13 12:59:53","What time is check out"
25440478,171778,57004,CRG,breakfast,0,"2022-06-13 12:55:53",Breakfast?
25440477,171779,57003,CRG,"check out",0,"2022-06-13 12:48:11",Checkout
25440476,171779,57002,CRG,"hours of operation",0,"2022-06-13 12:35:23","Clock out time?"
25440475,171649,56999,CRG,breakfast,0,"2022-06-13 12:13:41","Breakfast hours"
25440474,171649,56999,CRG,"hours of operation",0,"2022-06-13 12:13:41","Breakfast hours"
25440473,171649,56998,CRG,breakfast,0,"2022-06-13 12:13:20",Breakfast
25440472,171644,56994,CRG,"check out",0,"2022-06-13 04:57:38","What time is checkout?"
25440471,171644,56994,CRG,"hours of operation",0,"2022-06-13 04:57:38","What time is checkout?"
25440470,521,56993,CRG,"cover charge",0,"2022-06-13 04:13:24","Cover charge for tonight"
25440469,171649,56991,CRG,amenities,0,"2022-06-13 03:40:25",Amenities
25440468,171688,56987,CRG,wifi,0,"2022-06-13 03:29:41","Cómo tengo la contraseña de Wifi"
25440467,521,56986,CRG,"dress code",0,"2022-06-13 03:24:39","Dress code"
25440466,521,56984,CRG,"dress code",0,"2022-06-13 03:20:29","Dress code for guys"
25440465,171649,56977,CRG,"check out",0,"2022-06-13 01:54:17","Check out"
25440464,171648,56970,CRG,"checkout time",0,"2022-06-13 01:22:38","Checkout time"
25440463,171644,56964,CRG,"hours of operation",0,"2022-06-12 23:38:45","What time does the pool close?  Thanks!"
25440462,171644,56964,CRG,"hours of operation",0,"2022-06-12 23:38:45","What time does the pool close?  Thanks!"
25440461,171644,56964,CRG,pool,0,"2022-06-12 23:38:45","What time does the pool close?  Thanks!"
25440460,171777,56963,CRG,"Ice machine",0,"2022-06-12 23:37:57","The ice machine should be closer"
25440459,171633,56960,CRG,wifi,0,"2022-06-12 23:25:03","Clave del wifi"
25440458,171644,56953,CRG,wifi,0,"2022-06-12 22:42:19","Wifi don't work"
25440457,171649,56951,CRG,wifi,0,"2022-06-12 22:22:00","What is wifi password"
25440456,171649,56936,CRG,wifi,0,"2022-06-12 20:39:57","WiFi password"
25440455,171637,56935,CRG,Check-in,0,"2022-06-12 20:38:45","Hi , thanks, I will check in Asap"
25440454,521,56934,CRG,reservations,0,"2022-06-12 20:38:20","How can I reserve a section?"
25440453,171649,56929,CRG,wifi,0,"2022-06-12 20:03:14",WiFi
25440452,171583,56928,CRG,cable,0,"2022-06-12 20:00:10","Cable not working in room"
25440451,171583,56928,CRG,"not working",0,"2022-06-12 20:00:10","Cable not working in room"
25440450,171637,56923,CRG,"dry cleaning",0,"2022-06-12 18:38:19","Dry cleaning service cost"
25440449,171637,56920,CRG,laundry,0,"2022-06-12 18:32:19","Do you have laundry"
25440448,171532,56918,CRG,corona,0,"2022-06-12 17:52:48","Para entrar a República Dominicana está pidiendo prueba negativa de COVID-19?"
25440447,171644,56916,CRG,"body wash",0,"2022-06-12 17:49:19","Needed trash cans to be emptied,  I new towels,. No shampoo or soap in the room...overall I'll give youa5"
25440446,171644,56916,CRG,shampoo,0,"2022-06-12 17:49:19","Needed trash cans to be emptied,  I new towels,. No shampoo or soap in the room...overall I'll give youa5"
25440445,171532,56915,CRG,corona,0,"2022-06-12 17:46:50","Buenas tardes. Viajo desde Puerto Rico, necesito prueba negativa de COVID-19 para entrar al país?"
25440444,171634,56912,CRG,"late checkout",0,"2022-06-12 16:05:37","Podemos solicitar late check out por fa"
25440443,171532,56907,CRG,"check out",0,"2022-06-12 15:29:20","Quiero saver que hora puede ser el check out lo mas tarde pisible que sea gratuito"
25440442,171615,56899,CRG,"check out",0,"2022-06-12 15:19:12","What time is checkout?"
25440441,171615,56899,CRG,"hours of operation",0,"2022-06-12 15:19:12","What time is checkout?"
25440440,171685,56898,CRG,"check out",0,"2022-06-12 15:17:40","Checked out of room 306"
25440439,171644,56890,CRG,wifi,0,"2022-06-12 14:51:07","Wifi dint acept Password"
25440438,171644,56890,CRG,wifi,0,"2022-06-12 14:51:07","Wifi dint acept Password"
25440437,171857,56881,CRG,"checkout time",0,"2022-06-12 14:13:42","What is the checkout time?"
25440436,171681,56874,CRG,breakfast,0,"2022-06-12 12:47:43","How late is breakfast served?"
25440435,171681,56873,CRG,"check out",0,"2022-06-12 12:42:21","Check out"
25440434,171589,56872,CRG,Check-in,0,"2022-06-12 12:34:18","3. I'm not sure why it takes so long to check in. 
Also, I didn't get the message with the WiFi password and information until we checked out."
25440433,171589,56872,CRG,"check out",0,"2022-06-12 12:34:18","3. I'm not sure why it takes so long to check in. 
Also, I didn't get the message with the WiFi password and information until we checked out."
25440432,171589,56872,CRG,wifi,0,"2022-06-12 12:34:18","3. I'm not sure why it takes so long to check in. 
Also, I didn't get the message with the WiFi password and information until we checked out."
25440431,171649,56871,CRG,breakfast,0,"2022-06-12 12:05:07","Breakfast hours"
25440430,171649,56871,CRG,"hours of operation",0,"2022-06-12 12:05:07","Breakfast hours"
25440429,171649,56870,CRG,breakfast,0,"2022-06-12 12:04:47",Breakfast
25440428,171685,56869,CRG,"breakfast time",0,"2022-06-12 10:15:01","When's breakfast start?"
25440427,171685,56868,CRG,"checkout time",0,"2022-06-12 09:54:45","When is check out time?"
25440426,521,56867,CRG,"dress code",0,"2022-06-12 06:31:06","Dress code?"
25440425,521,56866,CRG,"dress code",0,"2022-06-12 06:07:22","Dress code"
25440424,521,56865,CRG,program,0,"2022-06-12 06:07:05",Events
25440423,521,56864,CRG,"cover charge",0,"2022-06-12 06:06:21","Cover charges"
25440422,521,56862,CRG,"cover charge",0,"2022-06-12 06:00:36","Cover charges"
25440421,521,56861,CRG,"dress code",0,"2022-06-12 05:59:47","Dress code"
25440420,521,56860,CRG,"dress code",0,"2022-06-12 05:59:04","Dress code"
25440419,521,56859,CRG,"dress code",0,"2022-06-12 05:56:49","What’s the dress code"
25440418,171687,56858,CRG,"check out",0,"2022-06-12 05:54:43","what time is check out?"
25440417,171687,56858,CRG,"hours of operation",0,"2022-06-12 05:54:43","what time is check out?"
25440416,521,56857,CRG,reservations,0,"2022-06-12 05:36:15","Until what time are reservation valid ?"
25440415,521,56857,CRG,"hours of operation",0,"2022-06-12 05:36:15","Until what time are reservation valid ?"
25440414,521,56854,CRG,"bottle service",0,"2022-06-12 05:10:54","How much is bottle service ?"
25440413,521,56853,CRG,"cover charge",0,"2022-06-12 04:30:46","Cover fee"
25440412,521,56852,CRG,"hours of operation",0,"2022-06-12 04:30:30","What time do they start charging admission fee?"
25440411,521,56850,CRG,"dress code",0,"2022-06-12 03:27:30","dress code"
25440410,171637,56847,CRG,Check-in,0,"2022-06-12 03:09:13","What is the latest check in"
25440409,521,56846,CRG,"dress code",0,"2022-06-12 02:47:05","dress code"
25440408,171613,56843,CRG,wifi,0,"2022-06-12 02:09:02","What is WiFi password"
25440407,521,56841,CRG,"guet list",0,"2022-06-12 01:56:15","Guest List"
25440406,521,56840,CRG,"cover charge",0,"2022-06-12 01:56:04","cover charges"
25440405,171685,56836,CRG,coffee,0,"2022-06-12 01:24:18","What time is the coffee bar open?"
25440404,171685,56836,CRG,"hours of operation",0,"2022-06-12 01:24:18","What time is the coffee bar open?"
25440403,171685,56836,CRG,"hours of operation",0,"2022-06-12 01:24:18","What time is the coffee bar open?"
25440402,171685,56836,CRG,bar,0,"2022-06-12 01:24:18","What time is the coffee bar open?"
25440401,171685,56835,CRG,coffee,0,"2022-06-12 01:23:34","No, at what time am I able to order coffee?"
25440400,171685,56835,CRG,"hours of operation",0,"2022-06-12 01:23:34","No, at what time am I able to order coffee?"
25440399,171685,56834,CRG,coffee,0,"2022-06-12 01:22:45","What time is coffee available?"
25440398,171685,56834,CRG,"hours of operation",0,"2022-06-12 01:22:45","What time is coffee available?"
25440397,171685,56833,CRG,"coffee shop",0,"2022-06-12 01:22:20","Thanks! What time is the cafe open in the morning?"
25440396,171685,56833,CRG,"hours of operation",0,"2022-06-12 01:22:20","Thanks! What time is the cafe open in the morning?"
25440395,171685,56833,CRG,"hours of operation",0,"2022-06-12 01:22:20","Thanks! What time is the cafe open in the morning?"
25440394,521,56832,CRG,"bottle service",0,"2022-06-12 01:12:46","Bottle prices"
25440393,171779,56831,CRG,laundry,0,"2022-06-12 01:08:58","Do you have a laundry?"
25440392,521,56829,CRG,"cover charge",0,"2022-06-12 00:42:39","Hello how much is the cover fee on a Saturday night"
25440391,171636,56821,CRG,spa,0,"2022-06-11 23:51:58","Menú spa"
25440390,171557,56811,CRG,reservations,0,"2022-06-11 23:14:21","Hello, 
Does your restaurant need reservations for tonight?"
25440389,171557,56811,CRG,restaurant,0,"2022-06-11 23:14:21","Hello, 
Does your restaurant need reservations for tonight?"
25440388,171583,56810,CRG,"shuttle service",0,"2022-06-11 23:13:03","What is address where shuttle picks up after Braves game"
25440387,171583,56810,CRG,location,0,"2022-06-11 23:13:03","What is address where shuttle picks up after Braves game"
25440386,171443,56809,CRG,Wine,0,"2022-06-11 23:10:39","We need some toothpaste and wine bottle opener as soon as possible thanks"
25440385,171443,56809,CRG,"bottle service",0,"2022-06-11 23:10:39","We need some toothpaste and wine bottle opener as soon as possible thanks"
25440384,171443,56809,CRG,toothpaste,0,"2022-06-11 23:10:39","We need some toothpaste and wine bottle opener as soon as possible thanks"
25440383,171685,56807,CRG,wifi,0,"2022-06-11 23:03:05","Hi wondering if you have wifi password?"
25440382,521,56802,CRG,"guet list",0,"2022-06-11 22:34:58","How can I sign up on guest list"
25440381,171667,56801,CRG,"checkout time",0,"2022-06-11 22:34:31","What is checkout time?"
25440380,171483,56799,CRG,distance,0,"2022-06-11 22:23:35","What are Mexican restaurants within walking distance"
25440379,171637,56794,CRG,"hours of operation",0,"2022-06-11 21:56:31","What time are the shows"
25440378,171637,56793,CRG,restaurant,0,"2022-06-11 21:49:27","Una pregunta en que horario esta abierto el restaurant japonés?"
25440377,171572,56789,CRG,"check out",0,"2022-06-11 21:27:04","Is there another way to check out?"
25440376,171645,56786,CRG,Check-in,0,"2022-06-11 21:17:12","Check in"
25440375,171778,56783,CRG,wifi,0,"2022-06-11 21:08:44","Help with wifi"
25440374,521,56779,CRG,"dress code",0,"2022-06-11 20:36:39","dress code"
25440373,171649,56777,CRG,amenities,0,"2022-06-11 20:34:56",Amenities
25440372,171637,56774,CRG,reservations,0,"2022-06-11 20:14:28","Do we have to make any reservations for certain restaurants in your resort for dinner?"
25440371,171637,56772,CRG,reservations,0,"2022-06-11 20:13:07","Is it possible to reserve any restaurant for Tuesday evening?"
25440370,171637,56772,CRG,restaurant,0,"2022-06-11 20:13:07","Is it possible to reserve any restaurant for Tuesday evening?"
25440369,521,56765,CRG,"dress code",0,"2022-06-11 19:43:51","Dress code"
25440368,521,56763,CRG,"guet list",0,"2022-06-11 19:42:49","Guest list"
25440367,171687,56758,CRG,housekeeping,0,"2022-06-11 19:15:53","Can we get housekeeping to our room please? In need of towels, thank you."
25440366,171687,56757,CRG,Check-in,0,"2022-06-11 18:59:26","Check in"
25440365,171685,56753,CRG,phone,0,"2022-06-11 18:43:31","No room phone"
25440364,171685,56750,CRG,"hours of operation",0,"2022-06-11 18:27:27","How late is the pool open?"
25440363,171685,56750,CRG,pool,0,"2022-06-11 18:27:27","How late is the pool open?"
25440362,171685,56749,CRG,"order food",0,"2022-06-11 18:26:09","Is there a dinner menu?"
25440361,521,56748,CRG,"dress code",0,"2022-06-11 18:12:38","Dress code"
25440360,171557,56742,CRG,"hours of operation",0,"2022-06-11 17:52:51","What are the pool hours?"
25440359,171557,56742,CRG,pool,0,"2022-06-11 17:52:51","What are the pool hours?"
25440358,521,56739,CRG,"cover charge",0,"2022-06-11 17:32:23","cover charge"
25440357,171637,56731,CRG,reservations,0,"2022-06-11 16:15:55","No thanks. I will keep reservation I have."
25440356,171589,56722,CRG,breakfast,0,"2022-06-11 14:48:20","What time is breakfast?"
25440355,171589,56722,CRG,"hours of operation",0,"2022-06-11 14:48:20","What time is breakfast?"
25440354,171589,56721,CRG,"check out",0,"2022-06-11 14:44:21","What time is check out?"
25440353,171589,56721,CRG,"hours of operation",0,"2022-06-11 14:44:21","What time is check out?"
25440352,171622,56720,CRG,"check out",0,"2022-06-11 14:40:16","What time is check out"
25440351,171622,56720,CRG,"hours of operation",0,"2022-06-11 14:40:16","What time is check out"
25440350,171613,56719,CRG,wifi,0,"2022-06-11 14:39:24",WiFi
25440349,171622,56718,CRG,"checkout time",0,"2022-06-11 14:37:35","Checkout time"
25440348,171589,56711,CRG,"check out",0,"2022-06-11 13:44:28","What time is checkout?"
25440347,171589,56711,CRG,"hours of operation",0,"2022-06-11 13:44:28","What time is checkout?"
25440346,171589,56710,CRG,"check out",0,"2022-06-11 13:44:09",Checkout?
25440345,171589,56709,CRG,breakfast,0,"2022-06-11 13:43:44","What time is breakfast?"
25440344,171589,56709,CRG,"hours of operation",0,"2022-06-11 13:43:44","What time is breakfast?"
25440343,171636,56705,CRG,"room service",0,"2022-06-11 13:10:59","Menu room service"
25440342,171480,56703,CRG,"check out",0,"2022-06-11 13:08:57","What time is check out"
